"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"133","AR","Riverview School District","46045",2020,19489781,7880000,35734,84039,0,625386,10864622,0,0,0,0,0,0,0,14135622,98818,14036804,0,0,0,14135622,"0508400","1232","White County","SEARCY"
"134","AR","Harmony Grove School District No. 1","145850",2020,88759,9920000,88759,0,0,0,7430440,0,0,0,0,0,0,0,19878539,96997,19781542,0,0,0,19878539,"0507320","1223","Saline County","BENTON"
"135","AR","Jackson County School District No. 5","1027274",2020,299536,9990000,299536,0,0,0,6613442,0,0,0,0,0,0,0,19947179,1471684,18475495,0,0,0,19947179,"0513230","950","Jackson County","TUCKERMAN"
"136","AR","Fouke School District No. 15","98688",2020,299357,5345000,299357,0,0,0,9385501,0,0,0,0,0,0,0,12273132,-1789497,14062629,0,0,0,12273132,"0506360","1169","Miller County","FOUKE"
"137","AR","Fountain Lake School District No. 18","98689",2020,213874,11835000,213874,0,0,0,10821651,0,0,0,0,0,0,0,36281011,-313527,36594538,0,0,0,36281011,"0506420","1407","Garland County","HOT SPRINGS"
"138","AR","Glen Rose School District No. 3","98691",2020,840254,4295000,840254,0,0,0,7402360,0,0,0,0,0,0,0,12582135,-974514,13556649,0,0,0,12582135,"0506630","1063","Hot Spring County","MALVERN"
"139","AZ","Benson Unified School District No. 9","45923",2020,16870519,6800854,809044,67204,0,0,8938780,0,0,0,254637,1162195,1173397,2613384,11313445,2155752,14106669,0,0,0,16262421,"0400212","1336","Cochise County","BENSON"
"140","AZ","Altar Valley Elementary School District No. 51","30596",2020,6176613,0,256403,854769,0,0,4966312,0,0,0,49172,49887,1498569,58562,7802035,51347,9357706,0,0,0,9409053,"0404770","610","Pima County","Tucson"
"141","AR","West Fork School District No. 141","48230",2020,107271,6840000,107271,0,0,0,7432509,0,0,0,0,0,0,0,13337746,196282,13141464,0,0,0,13337746,"0514010","1044","Washington County","WEST FORK"
"142","AZ","Deer Valley Unified School District No. 97","30572",2020,595384117,254947235,18822170,0,0,37000000,222792864,0,46619701,0,15202147,20593683,28229902,3415904,288980705,-98664,341318858,0,0,0,341220194,"0407750","34645","Maricopa County","PHOENIX"
"143","AZ","Douglas Unified School District No. 27","30521",2020,30237540,4683979,1624546,361767,0,0,23030126,0,0,0,537122,1902551,5975754,622395,27993932,589847,35904785,0,0,0,36494632,"0402530","4114","Cochise County","DOUGLAS"
"144","AR","Westside Consolidated School District No. 5","229992",2020,46730,11075000,46730,0,0,0,12767206,0,0,0,0,0,0,0,19511247,1330210,18181037,0,0,0,19511247,"0504020","1814","Craighead County","JONESBORO"
"145","AZ","Avondale Elementary School District No. 44","30536",2020,85801370,39157351,3279807,2920783,0,0,39074239,0,0,0,1369190,2087227,7361527,2012492,47891124,-827084,60179454,0,0,0,59352370,"0400960","5790","Maricopa County","AVONDALE"
"146","AZ","Blue Ridge Unified School District No. 32","30583",2020,40403232,23302086,516097,2124940,0,0,14020046,0,0,0,440063,1233791,2812722,191620,20982006,2556753,22663386,0,0,0,25220139,"0406580","1906","Navajo County","LAKESIDE"
"147","AZ","Buckeye Union High School District No. 201","1027345",2020,119536585,79127777,3215029,31774,0,5000000,29023751,0,2571814,0,566440,4083617,4885072,186735,45918005,-1058434,56131863,0,0,0,55073429,"0401410","4561","Maricopa County","BUCKEYE"
"148","AZ","Catalina Foothills Unified School District No. 16","30590",2020,79402673,38298080,3849807,1290328,0,0,35413167,0,0,0,551291,6158870,3716977,85151,44118986,188497,53891487,0,0,0,54079984,"0401760","5508","Pima County","TUCSON"
"149","AZ","Baboquivari Unified School District No. 40","30592",2020,16937079,0,3055961,0,0,0,13534037,0,60825,25892,0,226856,4698434,0,16361926,1112646,20174570,0,0,0,21287216,"0403950","1027","Pima County","SELLS"
"150","AR","Wynne School District No. 9","98815",2020,55823,3540000,55823,0,0,0,21172444,0,0,0,0,0,0,0,27241815,980864,26260951,0,0,0,27241815,"0514430","2635","Cross County","WYNNE"
"151","AZ","Buckeye Elementary School District No. 33","1027344",2020,101861863,37660253,2751258,25463000,0,0,34858767,0,0,0,1128585,750161,6155826,3483363,44015644,-1160550,55565544,0,0,0,54404994,"0401380","5560","Maricopa County","BUCKEYE"
"152","AR","Vilonia School District No. 17","98803",2020,143754,19225000,143754,0,0,0,25309535,0,0,0,0,0,0,0,46981500,2768179,44213321,0,0,0,46981500,"0513530","3160","Faulkner County","VILONIA"
"153","AZ","Chinle Unified School District No. 24","30511",2020,40760818,0,2490794,0,0,0,37483797,0,0,0,786227,2086330,11389978,1447694,52502121,4531888,62894235,0,0,0,67426123,"0401940","3334","Apache County","CHINLE"
"154","AZ","Chino Valley Unified School District No. 51","30606",2020,15174210,0,539131,615123,0,0,13296853,0,0,0,723103,814668,3340338,177356,16712501,-304024,21348887,0,0,0,21044863,"0400003","2368","Yavapai County","CHINO VALLEY"
"155","AZ","Cave Creek Unified School District No. 93","30541",2020,78161180,33548962,3569844,5216390,0,0,34775826,0,0,0,1050158,4957904,3623178,2379366,41754367,-1426318,54141133,0,0,0,52714815,"0400001","5528","Maricopa County","CAVE CREEK"
"156","AR","Warren School District No. 1","98806",2020,14753,4590000,14753,0,0,0,12470360,0,0,0,0,0,0,0,19734683,1084315,18650368,0,0,0,19734683,"0500006","1564","Bradley County","WARREN"
"157","AR","Van Buren School District 42","98802",2020,173191,71810000,173191,0,0,0,44767632,0,0,0,0,0,0,0,112734594,1336709,111397885,0,0,0,112734594,"0513410","5737","Crawford County","VAN BUREN"
"158","AZ","Chandler Unified School District No. 80","30542",2020,879253507,426912729,30224105,34745000,1205000,50000000,326174516,0,0,0,9992157,30316201,37609686,48789277,380889582,37106469,460498277,0,0,0,497604746,"0401870","45749","Maricopa County","CHANDLER"
"159","AZ","Alhambra Elementary School District No. 68","30535",2020,149233240,30281639,10533618,12807634,0,0,93549430,0,0,0,2060919,2091305,23359402,3788595,91361942,-629010,121230254,0,0,0,120601244,"0400600","12307","Maricopa County","PHOENIX"
"160","AZ","Coolidge Unified School District No. 21","30601",2020,37927820,18767596,832346,1860688,0,0,15802564,0,0,0,664626,568587,3923654,74661,19815849,1594910,22787841,0,0,0,24382751,"0402320","2287","Pinal County","COOLIDGE"
"161","AR","Wilbur D. Mills Education Service Cooperative","188500",2020,1863,0,1863,0,0,0,4238268,0,0,0,0,0,0,0,7312497,305991,7006506,0,0,0,7312497,"500040","27374",NA,NA
"162","AZ","Agua Fria Union High School District No. 216","1027335",2020,222014818,154298523,8586881,121459,0,0,57379603,0,0,0,1628352,5138145,5121591,1399902,77856511,-3978404,93494553,0,0,0,89516149,"0400450","8359","Maricopa County","Avondale"
"163","AZ","Cottonwood-Oak Creek Elementary School District No. 6","30607",2020,28969665,12799645,2124482,358627,0,0,13477288,0,0,0,209623,629089,4909120,330000,14316127,-914892,21099228,0,0,0,20184336,"0402370","2077","Yavapai County","COTTONWOOD"
"164","AZ","Dilcon Community School Inc","49982",2020,99261,0,35234,0,0,0,0,0,0,0,64027,56625,1532131,0,3586234,74122,5100868,0,0,0,5174990,"5900139","160","Navajo County","Winslow"
"165","AZ","Creighton Elementary School District No. 14","42671",2020,111879936,59623414,4578145,0,0,0,43753894,0,0,0,3924483,770863,14755312,91045,51960589,9864602,57713207,0,0,0,67577809,"0402430","5771","Maricopa County","PHOENIX"
"166","AZ","Colorado River Union High School District No. 2","40369",2020,47611521,32851617,3043407,869787,0,0,10213462,0,45901,0,587347,938852,3845453,116189,13975210,-1359205,20234909,0,0,0,18875704,"0400082","1853","Mohave County","BULLHEAD CITY"
"167","AZ","St. Johns Unified School District No. 1","30515",2020,6598193,0,188543,0,0,0,6230808,0,26436,10938,152406,496582,1718434,1215323,7547822,1138930,9839231,0,0,0,10978161,"408080","880",NA,NA
"168","AZ","Kingman Unified School District No. 20","30576",2020,90267657,43440388,2376982,1389606,0,0,41661436,0,0,0,1399245,1726120,11388491,768328,51898190,160363,65620766,0,0,0,65781129,"0400295","7092","Mohave County","KINGMAN"
"169","AZ","Dysart Unified School District No. 89","44818",2020,301844633,130540473,15633709,0,0,0,151417952,0,0,0,2742814,10558331,19608161,1872961,195281474,-6452686,233773613,14851269,121764,0,227320927,"0402690","24590","Maricopa County","SURPRISE"
"170","AZ","Glendale Union High School District No. 205","1027353",2020,289413178,107817629,5542334,9638560,2026000,12000000,120013631,0,26111383,0,6263641,8989898,19736709,2101743,151787768,-4934106,187550224,14374674,393539,0,182616118,"0403450","16401","Maricopa County","GLENDALE"
"171","AZ","Littleton Elementary School District No. 65","30552",2020,70493611,27181067,2603468,1726295,0,0,37411041,0,0,0,1571740,1081851,7584157,298977,49032320,-691240,58688545,0,0,0,57997305,"0404440","6206","Maricopa County","CASHION"
"172","AZ","J. O. Combs Unified School District No. 44","91043",2020,78316665,45828108,3267085,0,0,0,28230712,0,124823,52723,865937,663934,6948369,72849,33718171,-1935828,43339151,0,0,0,41403323,"0403990","4567","Pinal County","SAN TAN VLY"
"173","AZ","Sanders Unified School District No. 18","30514",2020,8558208,0,165139,0,0,0,8196670,0,0,0,196399,334668,1722555,273414,10903771,673775,12560633,0,0,0,13234408,"0406740","713","Apache County","SANDERS"
"174","AZ","Scottsdale Unified School District No. 48","30564",2020,551599941,314987169,29226733,30369332,0,0,165653356,0,734211,310594,8295995,9758514,36130209,1144466,210893643,5736619,252190213,0,0,0,257926832,"0407570","22410","Maricopa County","SCOTTSDALE"
"175","AZ","Fowler Elementary School District No. 45","30543",2020,44001150,10068163,1633807,0,0,0,29471927,0,1679948,0,1147305,454058,10365513,0,30400917,-479864,41700352,0,0,0,41220488,"0403060","4428","Maricopa County","PHOENIX"
"176","AZ","Fort Huachuca Accommodation School District No. 00","44601",2020,9057920,0,563808,0,0,0,8269426,0,0,0,224686,117584,496485,197163,13527401,2841476,11497157,0,0,0,14338633,"0403150","910","Cochise County","FORT HUACHUCA"
"177","AZ","Florence Unified School District No. 1","91042",2020,145625440,71612865,3029063,7970807,0,0,61398634,0,0,0,1614071,3996247,13458792,2284076,72366757,-4950266,97056138,0,0,0,92105872,"0402920","9629","Pinal County","FLORENCE"
"178","AZ","Roosevelt Elementary School District No. 66","30563",2020,158495023,49980803,7240607,27387509,0,0,69561837,0,0,0,4324267,1648453,20697226,431246,88138497,3730496,107184926,0,0,0,110915422,"0407080","8660","Maricopa County","PHOENIX"
"179","AZ","Round Valley Unified School District No. 10","30516",2020,12501655,3189126,738746,18528,0,0,8183574,0,0,0,371681,637525,2166670,140066,11078843,366852,13656252,2361,0,0,14023104,"0407130","1350","Apache County","SPRINGERVILLE"
"180","AZ","Pendergast Elementary School District No. 92","30558",2020,136332339,54266072,5467588,5796535,2364000,10000000,56863037,0,0,0,1575107,1124893,12668338,1552945,73126932,3233206,85239902,210948,2442,0,88473108,"0406210","9161","Maricopa County","PHOENIX"
"181","AZ","Murphy Elementary School District No. 21","30555",2020,19583911,7918232,583373,0,0,0,10926469,0,0,0,155837,150180,5090874,71368,11805864,1435965,15682321,0,0,0,17118286,"0405400","1564","Maricopa County","PHOENIX"
"182","AZ","Tempe Elementary School District No. 3","30566",2020,295736120,170082526,10824525,0,0,0,98661254,0,12345097,0,3822718,3368610,18024180,2189807,121424158,2625370,142381385,12748366,153417,0,145006755,"0408310","12219","Maricopa County","TEMPE"
"183","AZ","Saddle Mountain Unified School District No. 90","49709",2020,80154562,60242031,3277567,0,0,4000000,12371399,0,0,0,263565,253517,4412521,104645,19130417,-1764707,25665807,0,0,0,23901100,"0407170","2134","Maricopa County","TONOPAH"
"184","AZ","Mingus Union High School District No. 4","46759",2020,17803670,8445551,211530,771045,0,0,8257785,0,0,0,117759,1311860,1125984,109870,11383798,290656,13640856,0,0,0,13931512,"0405070","1273","Yavapai County","COTTONWOOD"
"185","AZ","Mohave Valley Elementary School District No. 16","45552",2020,10692252,0,65073,0,0,0,8049704,0,2354997,0,222478,59178,2440390,751,8360586,-507708,11368613,0,0,0,10860905,"0405190","1026","Mohave County","MOHAVE VALLEY"
"186","AZ","Osborn Elementary School District No. 8","30557",2020,86950674,60448760,4910005,0,0,0,20942035,0,0,0,649874,190645,5470989,66480,18061511,-9232583,33022208,0,0,0,23789625,"0405670","2854","Maricopa County","PHOENIX"
"187","AZ","Kyrene Elementary School District No. 28","30548",2020,363832919,216140544,18963861,0,0,0,122042063,0,0,0,6686451,11145538,10803586,2183622,152347758,-9677868,186158372,16114811,54714,0,176480504,"0404230","16758","Maricopa County","TEMPE"
"188","AZ","Lake Havasu Unified School District No. 1","30578",2020,77298594,32135291,4124705,0,0,0,31232617,0,8106606,0,1699375,2105514,5675835,947538,41727019,330806,50125100,6634146,49505,0,50455906,"0404280","5504","Mohave County","Lake Havasu City"
"189","AZ","Queen Creek Unified School District No. 95","30562",2020,238912982,146885965,10047091,28462393,0,0,51790501,0,0,0,1727032,8104042,7618180,12928882,81316005,8846186,101120923,0,0,0,109967109,"0406810","9495","Maricopa County","QUEEN CREEK"
"190","AZ","Prescott Unified School District No. 1","30609",2020,38144097,11196733,406061,1757000,0,0,23989048,0,0,0,795255,2239483,4226576,1037429,28655665,1469677,34689476,0,0,0,36159153,"0406730","4094","Yavapai County","PRESCOTT"
"191","AZ","Phoenix Elementary School District No. 1","30560",2020,137612849,68692423,5044057,136768,0,0,60922811,0,0,0,2816790,1151016,19830365,686109,66123142,-3946266,91736898,0,0,0,87790632,"0406300","6239","Maricopa County","PHOENIX"
"192","AZ","San Carlos Unified School District No. 20","30531",2020,17821770,0,2238143,0,0,0,15236523,0,0,0,347104,415926,4281629,110000,22218274,634741,26391088,0,0,0,27025829,"0406960","1492","Gila County","SAN CARLOS"
"193","AZ","Tuba City Unified School District No. 15","43081",2020,25008102,7790000,747819,0,0,0,15927704,0,0,0,542579,619519,4278457,3200,23244779,1722595,26423360,0,0,0,28145955,"5900037","1280","Coconino County","Tuba City"
"194","AZ","Fountain Hills Unified School District No. 98","64755",2020,19618785,8993753,941393,0,0,0,9314200,0,40780,17159,328659,435649,1337917,56322,13594588,-169709,15594185,0,0,0,15424476,"0403040","1392","Maricopa County","FOUNTAIN HILLS"
"195","AZ","Madison Elementary School District No. 38","30553",2020,192654566,122806437,24509071,0,0,0,42258034,0,0,0,3081024,6427349,8524455,32035,60264876,4824749,70423966,0,0,0,75248715,"0404500","5971","Maricopa County","PHOENIX"
"196","AZ","Flowing Wells Unified School District No. 8","30591",2020,74868161,24704159,4105215,8018301,0,0,36887199,0,0,0,1153287,4086542,6988905,2959408,41733641,4074898,51693598,0,0,0,55768496,"0403010","5655","Pima County","TUCSON"
"197","AZ","Tolleson Elementary School District No. 17","30568",2020,55401480,28087170,2258780,2025002,0,0,22266190,0,0,0,764338,1130775,6331748,517052,25252826,-5374356,38606757,1909196,11525,0,33232401,"0408490","3148","Maricopa County","TOLLESON"
"198","AZ","Riverside Elementary School District No. 2","49972",2020,54236837,45802036,1456318,0,0,0,6153687,0,0,0,824796,962211,1802872,0,15000254,2763051,15002286,0,0,0,17765337,"0407020","856","Maricopa County","Phoenix"
"199","AZ","Peoria Unified School District No. 11","30559",2020,553505439,220190971,45014910,7440054,0,15000000,231274738,0,24345460,432040,10239306,8669943,55569643,54775,289535054,20525957,333303458,0,0,0,353829415,"0406250","37842","Maricopa County","PEORIA"
"200","AZ","Tempe Union High School District No. 213","30567",2020,198310981,85712304,7741521,0,0,0,101727184,0,0,0,3129972,14184661,10106757,1414365,122086909,6457938,141334754,10359196,0,0,147792692,"0408340","13174","Maricopa County","TEMPE"
"201","AZ","Holbrook Unified School District No. 3","30580",2020,20889486,1685000,826613,441747,0,0,17576350,0,0,0,359776,519560,4517516,243069,21575538,2045839,24809844,0,0,0,26855683,"0403820","1987","Navajo County","HOLBROOK"
"202","AZ","Union Elementary School District No. 62","44847",2020,20143716,8920483,649061,0,0,0,10436094,0,0,0,138078,104498,2202849,86854,14105864,-403306,16903371,0,0,0,16500065,"0408820","1879","Maricopa County","TOLLESON"
"203","AZ","Mayer Unified School District No. 43","48835",2020,6454083,960000,309505,414607,0,0,4603988,0,0,0,165983,379225,1603256,0,4448536,-53334,6484351,0,0,0,6431017,"0404820","506","Yavapai County","MAYER"
"204","AZ","Litchfield Elementary School District No. 79","30551",2020,129277810,43109211,8164553,929532,0,0,74232761,0,335598,143306,2506155,4562834,13845600,2731832,84612631,2717076,103035821,0,0,0,105752897,"0404380","11859","Maricopa County","Litchfield Park"
"205","AZ","Laveen Elementary School District No. 59","30549",2020,84226754,30276840,4665057,0,0,0,47346576,0,0,0,958359,10910551,13354869,14719534,58326014,22533269,74777699,0,0,0,97310968,"0404290","7492","Maricopa County","LAVEEN"
"206","AZ","Higley Unified School District No. 60","49547",2020,260197466,107822064,6314375,64525000,0,0,80373352,0,0,0,1162675,8446690,6998907,5222153,110288095,932990,130022855,190075,51605,0,130955845,"0403780","13050","Maricopa County","GILBERT"
"207","AZ","Liberty Elementary School District No. 25","30550",2020,62376740,39232607,2388202,0,0,0,20562249,0,0,0,193682,840082,3235916,436766,28684104,177468,33019400,0,0,0,33196868,"0404320","3804","Maricopa County","BUCKEYE"
"208","CA","Bonita Unified School District","145953",2020,292620639,137032906,6921395,190657,0,0,118206688,0,27504585,0,2135194,1019080,12029772,0,114743916,-25050684,152843452,0,0,0,127792768,"0605610","10039","Los Angeles County","San Dimas"
"209","CA","Alta Vista Elementary School District","145884",2020,8623814,0,834479,0,0,0,6764962,0,989100,0,9894,261106,1689533,684203,6678572,922116,8391298,0,0,0,9313414,"0602220","539","Tulare County","Porterville"
"210","CA","Buellton Union School District","67105",2020,22803839,10406132,627418,30960,0,0,11700994,0,0,0,38335,3287344,3151925,0,8395310,-470399,15304978,0,0,0,14834579,"0606330","644","Santa Barbara County","Buellton"
"211","CA","Cajon Valley Union School District","145981",2020,492070010,194606804,16950009,17849424,0,0,210664146,0,49900221,0,2099406,5345132,40322801,0,193709977,-4951004,244328914,22458977,109521,0,239377910,"0606810","16419","San Diego County","El Cajon"
