"","state","nces_original_name","ncesID","students"
"3814","NY","NORTH WARREN CENTRAL SCHOOL DISTRICT","3616960",516
"3815","NY","NORTHEAST CENTRAL SCHOOL DISTRICT","3630390",663
"3816","NY","NORTHVILLE CENTRAL SCHOOL DISTRICT","3621300",461
"3817","NY","NYS OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES","3600947",9
"3818","NY","OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT","3621510",829
"3819","NY","ONONDAGA CENTRAL SCHOOL DISTRICT","3621810",864
"3820","NY","ORISKANY CENTRAL SCHOOL DISTRICT","3621960",615
"3821","NY","OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT","3629240",779
"3822","NY","OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT","3622260",769
"3823","NY","OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT","3622290",1578
"3824","NY","OYSTERPONDS UNION FREE SCHOOL DISTRICT","3621930",85
"3825","NY","PANAMA CENTRAL SCHOOL DISTRICT","3622410",474
"3826","NY","PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT","3622440",390
"3827","NY","PAVILION CENTRAL SCHOOL DISTRICT","3622500",691
"3828","NY","PAWLING CENTRAL SCHOOL DISTRICT","3622530",1132
"3829","NY","PINE PLAINS CENTRAL SCHOOL DISTRICT","3623040",932
"3830","NY","PLEASANTVILLE UNION FREE SCHOOL DISTRICT","3623310",1669
"3831","NY","POCANTICO HILLS CENTRAL SCHOOL DISTRICT","3623340",315
"3832","NY","POLAND CENTRAL SCHOOL DISTRICT","3623370",561
"3833","NY","PORT JEFFERSON UNION FREE SCHOOL DISTRICT","3623490",1056
"3834","NY","PRATTSBURGH CENTRAL SCHOOL DISTRICT","3623790",391
"3835","NY","PULASKI CENTRAL SCHOOL DISTRICT","3623880",1005
"3836","NY","PUTNAM CENTRAL SCHOOL DISTRICT","3623970",32
"3837","NY","PUTNAM VALLEY CENTRAL SCHOOL DISTRICT","3624000",1609
"3838","NY","QUOGUE UNION FREE SCHOOL DISTRICT","3624060",87
"3839","NY","RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT","3607440",19
"3840","NY","REMSEN CENTRAL SCHOOL DISTRICT","3624360",431
"3841","NY","REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT","3624420",133
"3842","NY","RHINEBECK CENTRAL SCHOOL DISTRICT","3624480",963
"3843","NY","RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT","3624570",437
"3844","NY","RIPLEY CENTRAL SCHOOL DISTRICT","3624660",172
"3845","NY","ROMULUS CENTRAL SCHOOL DISTRICT","3624930",491
"3846","NY","ROSCOE CENTRAL SCHOOL DISTRICT","3625020",236
"3847","NY","RYE NECK UNION FREE SCHOOL DISTRICT","3625290",1598
"3848","NY","SACKETS HARBOR CENTRAL SCHOOL DISTRICT","3614880",426
"3849","NY","SAG HARBOR UNION FREE SCHOOL DISTRICT","3625380",961
"3850","NY","SAGAPONACK COMMON SCHOOL DISTRICT","3625410",16
"3851","NY","SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT","3627990",268
"3852","NY","SALEM CENTRAL SCHOOL DISTRICT","3625470",572
"3853","NY","SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT","3600002",1010
"3854","NY","SCHENEVUS CENTRAL SCHOOL DISTRICT","3603060",343
"3855","NY","SCHODACK CENTRAL SCHOOL DISTRICT","3626070",923
"3856","NY","SCHROON LAKE CENTRAL SCHOOL DISTRICT","3626130",270
"3857","NY","SCIO CENTRAL SCHOOL DISTRICT","3626190",341
"3858","NY","SEAFORD UNION FREE SCHOOL DISTRICT","3626400",2257
"3859","NY","SHARON SPRINGS CENTRAL SCHOOL DISTRICT","3626580",237
"3860","NY","SHELTER ISLAND UNION FREE SCHOOL DISTRICT","3626640",203
"3861","NY","SHERMAN CENTRAL SCHOOL DISTRICT","3626730",439
"3862","NY","SKANEATELES CENTRAL SCHOOL DISTRICT","3626940",1300
"3863","NY","SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT","3627240",2948
"3864","NY","SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT","3627330",357
"3865","NY","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","3627570",734
"3866","NY","SPRINGS UNION FREE SCHOOL DISTRICT","3627900",723
"3867","NY","STAMFORD CENTRAL SCHOOL DISTRICT","3628020",295
"3868","NY","STILLWATER CENTRAL SCHOOL DISTRICT","3628110",1051
"3869","NY","STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT","3628140",420
"3870","NY","TOWN OF WEBB UNION FREE SCHOOL DISTRICT","3628800",273
"3871","NY","TUCKAHOE COMMON SCHOOL DISTRICT","3629070",283
"3872","NY","TUCKAHOE UNION FREE SCHOOL DISTRICT","3629040",1168
"3873","NY","TULLY CENTRAL SCHOOL DISTRICT","3629130",797
"3874","NY","TUXEDO UNION FREE SCHOOL DISTRICT","3629190",241
"3875","NY","UNION SPRINGS CENTRAL SCHOOL DISTRICT","3629250",849
"3876","NY","VALHALLA UNION FREE SCHOOL DISTRICT","3629400",1415
"3877","NY","VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT","3629460",1111
"3878","NY","VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT","3629490",1475
"3879","NY","VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT","3622200",185
"3880","NY","VOORHEESVILLE CENTRAL SCHOOL DISTRICT","3629670",1195
"3881","NY","WAINSCOTT COMMON SCHOOL DISTRICT","3629760",29
"3882","NY","WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT","3630060",774
"3883","NY","WATERVILLE CENTRAL SCHOOL DISTRICT","3630160",780
"3884","NY","WEEDSPORT CENTRAL SCHOOL DISTRICT","3630420",767
"3885","NY","WELLS CENTRAL SCHOOL DISTRICT","3630450",146
"3886","NY","WEST VALLEY CENTRAL SCHOOL DISTRICT","3630900",207
"3887","NY","WESTFIELD CENTRAL SCHOOL DISTRICT","3630990",684
"3888","NY","WESTMORELAND CENTRAL SCHOOL DISTRICT","3631050",889
"3889","NY","WHEELERVILLE UNION FREE SCHOOL DISTRICT","3631200",135
"3890","NY","WHITEHALL CENTRAL SCHOOL DISTRICT","3631290",740
"3891","NY","WHITESVILLE CENTRAL SCHOOL DISTRICT","3631350",193
"3892","NY","WILLSBORO CENTRAL SCHOOL DISTRICT","3631500",249
"3893","NY","WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT","3631590",321
"3894","NY","WORCESTER CENTRAL SCHOOL DISTRICT","3631740",352
"3895","NY","WYNANTSKILL UNION FREE SCHOOL DISTRICT","3631830",393
"3896","NY","WYOMING CENTRAL SCHOOL DISTRICT","3631860",129
"3897","NY","YORK CENTRAL SCHOOL DISTRICT","3631950",705
"3898","OH","Antwerp Local","3904899",728
"3899","OH","Arcadia Local","3910002",597
"3900","OH","Arlington Local","3904742",575
"3901","OH","Bethel Local","3904861",1576
"3902","OH","Bio-Med Science Academy STEM School","3901512",821
"3903","OH","Bloom-Vernon Local","3904959",840
"3904","OH","Botkins Local","3904976",633
"3905","OH","Bradford Exempted Village","3904522",460
"3906","OH","Buckeye Local","3904585",1754
"3907","OH","Buckeye Local","3904847",2365
"3908","OH","Buckeye United School District","3900237",256
"3909","OH","Cedar Cliff Local","3904725",618
"3910","OH","Centerburg Local","3904782",1080
"3911","OH","Coldwater Exempted Village","3904531",1347
"3912","OH","Columbus Grove Local","3904931",832
"3913","OH","Conotton Valley Union Local","3904754",471
"3914","OH","Continental Local","3904932",439
"3915","OH","Covington Exempted Village","3904533",772
"3916","OH","Crestview Local","3905035",822
"3917","OH","Crestview Local","3904643",1203
"3918","OH","Dayton Regional STEM School","3901374",728
"3919","OH","Eastern Local School District","3904912",806
"3920","OH","Edison Local (formerly Berlin-Milan)","3904678",1476
"3921","OH","Fairfield Local","3904762",908
"3922","OH","Fort Recovery Local","3904859",1028
"3923","OH","Frontier Local","3905049",536
"3924","OH","Global Impact STEM Academy","3901535",665
"3925","OH","Green Local","3905001",4209
"3926","OH","Highland Local","3904880",1802
"3927","OH","Holgate Local","3904757",426
"3928","OH","Hopewell-Loudon Local","3904970",865
"3929","OH","Independence Local","3904656",1095
"3930","OH","Jennings Local","3904933",366
"3931","OH","Kalida Local","3904934",607
"3932","OH","Kelleys Island Local","3904679",7
"3933","OH","Kirtland Local","3904787",1175
"3934","OH","Lakota Local","3904611",16475
"3935","OH","Leipsic Local","3904935",667
"3936","OH","Lincolnview Local","3910022",857
"3937","OH","Lowellville Local","3904833",467
"3938","OH","Lucas Local","3904944",492
"3939","OH","Madison Local","3904612",1467
"3940","OH","Madison Local","3904945",2964
"3941","OH","Manchester Local","3900537",812
"3942","OH","Marion Local","3910031",880
"3943","OH","McComb Local","3904745",684
"3944","OH","Mechanicsburg Exempted Village","3904548",858
"3945","OH","Metro Early College High School","3901490",988
"3946","OH","Miami East Local","3904862",1304
"3947","OH","Miller City-New Cleveland Local","3904936",497
"3948","OH","Minster Local","3904594",859
"3949","OH","Mississinawa Valley Local","3904667",699
"3950","OH","New Albany-Plain Local","3904699",5085
"3951","OH","New Bremen Local","3904595",765
"3952","OH","Newton Local","3904863",602
"3953","OH","Northeastern Local","3904672",1065
"3954","OH","Northridge Local","3904873",1601
"3955","OH","Northwest Local","3904736",8904
"3956","OH","Northwest Local","3904963",1352
"3957","OH","Northwestern Local","3910033",1351
"3958","OH","Ohio School For The Blind","3900002",125
"3959","OH","Ohio School For The Deaf","3900001",150
"3960","OH","Ottawa Hills Local","3904821",1017
"3961","OH","Perry Local","3904992",4557
"3962","OH","Perry Local","3904578",712
"3963","OH","Perrysburg Exempted Village","3904558",5445
"3964","OH","Pettisville Local","3904707",532
"3965","OH","Put-In-Bay Local","3904897",70
"3966","OH","Riverside Local","3910014",4270
"3967","OH","Southeast Local","3904922",1459
"3968","OH","Southeastern Local","3904952",982
"3969","OH","Southern Local","3904644",814
"3970","OH","Southern Local","3904853",727
"3971","OH","Springfield Local","3904822",3586
"3972","OH","Springfield Local","3904837",943
"3973","OH","Tri-State STEM+M Early College High School","3901577",72
"3974","OH","Twin Valley Community Local","3904900",793
"3975","OH","Valley STEM+ME2 Academy","3901565",203
"3976","OH","Vanlue Local","3904747",180
"3977","OH","Waynesfield-Goshen Local","3904597",499
"3978","OH","West Liberty-Salem Local","3904621",1197
"3979","OH","Western Reserve Local","3904774",974
"3980","OH","Wolf Creek Local","3905051",597
"3981","OK","BROKEN ARROW","4005490",19436
"3982","OK","BUFFALO","4005760",295
"3983","OK","CENTRAL HIGH","4007170",409
"3984","OK","Jones Academy","5900200",61
"3985","OK","LAKESIDE SCHOOL","4000063",69
"3986","OK","MOUNTAIN VIEW-GOTEBO","4029886",247
"3987","OK","MULHALL-ORLANDO","4020910",228
"3988","OK","OKLAHOMA SCHOOL FOR THE BLIND","4000076",80
"3989","OK","OKLAHOMA SCHOOL FOR THE DEAF","4000075",114
"3990","OK","Riverside Indian School","5900163",510
"3991","OK","Sequoyah High School","5900034",364
"3992","OK","ZION","4033600",326
"3993","OR","Adel SD 21","4100990",12
"3994","OR","Ashland SD 5","4101560",2842
"3995","OR","Ashwood SD 8","4101590",7
"3996","OR","Bandon SD 54","4101800",676
"3997","OR","Brookings-Harbor SD 17C","4102310",1541
"3998","OR","Central Point SD 6","4102940",4863
"3999","OR","Chemawa Indian School","5900164",337
"4000","OR","Dayville SD 16J","4104020",55
"4001","OR","Diamond SD 7","4104170",4
"4002","OR","Double O SD 28","4104290",7
"4003","OR","Drewsey SD 13","4104380",6
"4004","OR","Dufur SD 29","4104410",342
"4005","OR","Eagle Point SD 9","4104500",4157
"4006","OR","Elgin SD 23","4104590",403
"4007","OR","Estacada SD 108","4104700",2929
"4008","OR","Eugene SD 4J","4104740",17331
"4009","OR","Frenchglen SD 16","4105310",3
"4010","OR","Glide SD 12","4105670",767
"4011","OR","Harney County Union High SD 1J","4103630",662
"4012","OR","Hermiston SD 8","4106300",5740
"4013","OR","Juntura SD 12","4106960",2
"4014","OR","La Grande SD 1","4107200",2334
"4015","OR","Mapleton SD 32","4107710",159
"4016","OR","Medford SD 549C","4108040",14498
"4017","OR","Myrtle Point SD 41","4100640",524
"4018","OR","North Bend SD 13","4108820",4200
"4019","OR","North Lake SD 14","4111400",224
"4020","OR","ODE Hospital Program District","4100384",48
"4021","OR","ODE JDEP District","4100045",152
"4022","OR","ODE LTCT District","4100049",586
"4023","OR","ODE YCEP District","4100043",302
"4024","OR","Oregon Department of Education","4100009",986
"4025","OR","Parkrose SD 3","4109480",3124
"4026","OR","Pine Creek SD 5","4109690",4
"4027","OR","Pinehurst SD 94","4109750",15
"4028","OR","PLEASANT VALLEY ELEMENTARY DISTRICT","1602610",7
"4029","OR","Plush SD 18","4109960",11
"4030","OR","Portland SD 1J","4110040",48601
"4031","OR","Powers SD 31","4110080",117
"4032","OR","Prairie City SD 4","4110110",170
"4033","OR","Reynolds SD 7","4110520",11071
"4034","OR","Riddle SD 70","4110530",398
"4035","OR","Rogue River SD 35","4110680",1102
"4036","OR","South Umpqua SD 19","4111610",1521
"4037","OR","Spray SD 1","4111640",64
"4038","OR","Suntex SD 10","4111910",4
"4039","OR","Troy SD 54","4112360",3
"4040","OR","Yoncalla SD 32","4113650",265
"4041","PA","Allegheny IU 3","4289130",538
"4042","PA","Allegheny Valley SD","4202190",940
"4043","PA","Austin Area SD","4202700",196
"4044","PA","Avella Area SD","4202760",497
"4045","PA","Avonworth SD","4202820",1863
"4046","PA","Benton Area SD","4203390",668
"4047","PA","Berlin Brothersvalley SD","4203420",708
"4048","PA","California Area SD","4204710",870
"4049","PA","Cambria Heights SD","4204740",1332
"4050","PA","Cameron County SD","4204830",525
"4051","PA","Camp Hill SD","4204860",1303
"4052","PA","Chartiers-Houston SD","4205730",1169
"4053","PA","Chester-Upland SD","4205860",2789
"4054","PA","Clarion-Limestone Area SD","4206090",832
"4055","PA","Commodore Perry SD","4206390",454
"4056","PA","Danville Ctr Adolescent Female","4200049",32
"4057","PA","Fairfield Area SD","4209540",950
"4058","PA","Fannett-Metal SD","4209660",432
"4059","PA","Forbes Road SD","4209870",359
"4060","PA","Fort Cherry SD","4209960",989
"4061","PA","Galeton Area SD","4210530",340
"4062","PA","Glendale SD","4210830",721
"4063","PA","Greenwood SD","4211190",779
"4064","PA","Harmony Area SD","4211520",253
"4065","PA","Jamestown Area SD","4212300",423
"4066","PA","Jenkintown SD","4212420",730
"4067","PA","Johnsonburg Area SD","4212570",577
"4068","PA","Juniata Valley SD","4212630",725
"4069","PA","Laurel SD","4213380",1049
"4070","PA","Leechburg Area SD","4213470",715
"4071","PA","Lower Moreland Township SD","4214190",2394
"4072","PA","Loysville Youth Dev Ctr","4209932",53
"4073","PA","Mars Area SD","4214790",3402
"4074","PA","Mercer Area SD","4215120",1041
"4075","PA","Midland Borough SD","4215270",264
"4076","PA","Millersburg Area SD","4215360",771
"4077","PA","Millville Area SD","4215450",627
"4078","PA","Monessen City SD","4215600",790
"4079","PA","Mountain View SD","4216050",925
"4080","PA","Muncy SD","4216230",985
"4081","PA","Neshannock Township SD","4216440",1217
"4082","PA","New Hope-Solebury SD","4216860",1358
"4083","PA","North Central Secure Trmnt Unt","4209933",65
"4084","PA","North Clarion County SD","4217130",635
"4085","PA","North Schuylkill SD","4210110",2011
"4086","PA","Northeastern York SD","4217520",3892
"4087","PA","Old Forge SD","4218120",958
"4088","PA","Oswayo Valley SD","4218210",401
"4089","PA","Otto-Eldred SD","4218240",597
"4090","PA","Palisades SD","4218330",1504
"4091","PA","Reading SD","4220040",17675
"4092","PA","Ridgway Area SD","4220310",793
"4093","PA","Riverview SD","4220430",982
"4094","PA","Rockwood Area SD","4220520",684
"4095","PA","Salisbury-Elk Lick SD","4220760",270
"4096","PA","Shade-Central City SD","4221180",370
"4097","PA","Shanksville-Stonycreek SD","4221270",311
"4098","PA","South Fayette Township SD","4220580",3461
"4099","PA","South Mountain Secure Trmnt Unit","4200025",21
"4100","PA","South Side Area SD","4222230",959
"4101","PA","Southern Columbia Area SD","4222260",1285
"4102","PA","Southern Fulton SD","4222290",721
"4103","PA","Springfield SD","4222600",4250
"4104","PA","Sullivan County SD","4222920",600
"4105","PA","Susquehanna Community SD","4222980",836
"4106","PA","Tri-Valley SD","4223700",910
"4107","PA","Turkeyfoot Valley Area SD","4223880",295
"4108","PA","Union Area SD","4224060",730
"4109","PA","Union SD","4224120",579
"4110","PA","Western Beaver County SD","4226040",759
"4111","PA","Williamsburg Community SD","4226430",473
"4112","PA","York City SD","4226820",6389
"4113","PA","Youth Forestry Camp #2","4209934",31
"4114","PA","Youth Forestry Camp #3","4209931",38
"4115","RI","Barrington","4400030",3397
"4116","RI","Burrillville","4400090",2247
"4117","RI","Central Falls","4400120",2878
"4118","RI","Coventry","4400210",4548
"4119","RI","Cranston","4400240",10475
"4120","RI","Cumberland","4400270",4668
"4121","RI","Davies Career and Tech","4400004",894
"4122","RI","DCYF","4400009",31
"4123","RI","East Greenwich","4400300",2595
"4124","RI","East Providence","4400330",5251
"4125","RI","Foster","4400390",239
"4126","RI","Foster-Glocester","4400420",1355
"4127","RI","Glocester","4400450",555
"4128","RI","Jamestown","4400510",489
"4129","RI","Johnston","4400540",3258
"4130","RI","Lincoln","4400570",3211
"4131","RI","Little Compton","4400600",237
"4132","RI","MET Career and Tech","4400003",785
"4133","RI","Middletown","4400630",2133
"4134","RI","Narragansett","4400660",1278
"4135","RI","New Shoreham","4400690",135
"4136","RI","Newport","4400720",2154
"4137","RI","North Kingstown","4400750",3992
"4138","RI","North Providence","4400780",3585
"4139","RI","North Smithfield","4400810",1666
"4140","RI","Pawtucket","4400840",8784
"4141","RI","Portsmouth","4400870",2426
"4142","RI","Providence","4400900",23836
"4143","RI","R.I. Sch for the Deaf","4400001",76
"4144","RI","Scituate","4400960",1226
"4145","RI","Smithfield","4400990",2382
"4146","RI","South Kingstown","4401020",2882
"4147","RI","Tiverton","4401050",1759
"4148","RI","Urban Collaborative","4400005",128
"4149","RI","Warwick","4401110",8610
"4150","RI","West Warwick","4401140",3629
"4151","RI","Westerly","4401170",2648
"4152","RI","Woonsocket","4401200",6027
"4153","SC","Bamberg 02","4500960",664
"4154","SC","Deaf & Blind School","4500004",200
"4155","SC","Dept Of Correction N04","4500001",384
"4156","SC","Dept of Juvenile Justice","4503420",474
"4157","SC","Dillon 04","4501920",4006
"4158","SC","GOVERNOR'S SCHOOL FOR SCIENCE AND MATHEMATICS","4503907",270
"4159","SC","Governor's School for the Arts and Humanities","4503904",231
"4160","SC","Greenwood 52","4502400",1568
"4161","SC","Laurens 55","4502610",5678
"4162","SC","York 02","4503840",8295
"4163","SC","York 04","4503900",16977
"4164","SD","Agar-Blunt-Onida School District 58-3","4600042",268
"4165","SD","Alcester-Hudson School District 61-1","4600028",390
"4166","SD","AMERICAN HORSE SCHOOL","5900070",258
"4167","SD","Arlington School District 38-1","4603720",275
"4168","SD","Armour School District 21-1","4603780",177
"4169","SD","Avon School District 04-1","4604270",239
"4170","SD","Baltic School District 49-1","4604680",537
"4171","SD","Beresford School District 61-2","4606360",704
"4172","SD","Big Stone City School District 25-1","4606960",62
"4173","SD","Bison School District 52-1","4607050",141
"4174","SD","Bowdle School District 22-1","4607800",117
"4175","SD","Bridgewater-Emery 30-3","4621420",328
"4176","SD","Britton-Hecla School District 45-4","4600041",419
"4177","SD","Burke School District 26-2","4609512",258
"4178","SD","Canistota School District 43-1","4610320",222
"4179","SD","Castlewood School District 28-1","4611280",315
"4180","SD","Centerville School District 60-1","4611760",295
"4181","SD","Chester Area School District 39-1","4612300",599
"4182","SD","Cheyenne-Eagle Butte School","5900051",701
"4183","SD","Clark School District 12-2","4612940",440
"4184","SD","Colman-Egan School District 50-5","4614100",279
"4185","SD","Colome Consolidated 59-3","4614130",229
"4186","SD","Corsica-Stickney 21-3","4680445",278
"4187","SD","Crazy Horse School","5900113",184
"4188","SD","Crow Creek Reservation High School","5900073",261
"4189","SD","Crow Creek Sioux Tribal Elem School","5900118",166
"4190","SD","Dakota Valley School District 61-8","4636990",1381
"4191","SD","De Smet School District 38-2","4617850",300
"4192","SD","Dell Rapids School District 49-3","4618120",991
"4193","SD","Deubrook Area School District 05-6","4678300",384
"4194","SD","Deuel School District 19-4","4600036",528
"4195","SD","Doland School District 56-2","4619170",157
"4196","SD","Eagle Butte School District 20-1","4620100",340
"4197","SD","Edgemont School District 23-1","4620850",162
"4198","SD","Edmunds Central School District 22-5","4634440",145
"4199","SD","Elk Mountain School District 16-2","4621300",13
"4200","SD","Elk Point-Jefferson School District 61-7","4621340",684
"4201","SD","Elkton School District 05-3","4621390",424
"4202","SD","Enemy Swim Day School","5900154",151
"4203","SD","Estelline School District 28-2","4622410",280
"4204","SD","Ethan School District 17-1","4622500",287
"4205","SD","Eureka School District 44-1","4622560",169
"4206","SD","Faith School District 46-2","4622940",175
"4207","SD","Faulkton Area Schools 24-4","4624030",359
"4208","SD","Flandreau Indian Boarding School","5900027",240
"4209","SD","Florence School District 14-1","4624540",291
"4210","SD","Frederick Area School District 06-2","4621400",158
"4211","SD","Freeman School District 33-1","4625500",325
"4212","SD","Garretson School District 49-4","4626370",524
"4213","SD","Gayville-Volin School District 63-1","4626490",322
"4214","SD","Gettysburg School District 53-1","4626970",226
"4215","SD","Gregory School District 26-4","4629880",373
"4216","SD","Groton Area School District 06-6","4600045",589
"4217","SD","Haakon School District 27-1","4630490",318
"4218","SD","Hamlin School District 28-3","4630800",881
"4219","SD","Hanson School District 30-1","4602640",410
"4220","SD","Harding County School District 31-1","4609300",200
"4221","SD","Henry School District 14-2","4632340",171
"4222","SD","Herreid School District 10-1","4632430",123
"4223","SD","Highmore-Harrold 34-2","4680440",243
"4224","SD","Hitchcock Tulare School District 56-6","4600046",229
"4225","SD","Hoven School District 53-2","4634600",110
"4226","SD","Howard School District 48-3","4600025",359
"4227","SD","Ipswich Public School District 22-6","4636060",441
"4228","SD","Irene - Wakonda School District 13-3","4680439",315
"4229","SD","Iroquois School District 02-3","4636150",228
"4230","SD","Jones County School District 37-3","4619580",168
"4231","SD","Kimball School District 07-2","4638220",330
"4232","SD","Lake Preston School District 38-3","4639990",193
"4233","SD","Langford Area 45-5","4640860",229
"4234","SD","Lemmon School District 52-4","4641520",249
"4235","SD","Lennox School District 41-4","4641550",1194
"4236","SD","Leola School District 44-2","4641640",234
"4237","SD","Little Wound School","5900173",762
"4238","SD","Loneman Day School","5900045",241
"4239","SD","Lower Brule Day School","5900085",277
"4240","SD","Marion School District 60-3","4645450",190
"4241","SD","McCook Central School District 43-7","4601026",433
"4242","SD","Menno School District 33-2","4647100",277
"4243","SD","Miller 29-4","4647942",443
"4244","SD","Montrose School District 43-2","4648780",250
"4245","SD","Mount Vernon School District 17-3","4649650",247
"4246","SD","New Underwood School District 51-3","4650670",248
"4247","SD","Newell School District 09-2","4650850",278
"4248","SD","Oldham - Ramona School District 39-5","4601027",180
"4249","SD","Parker School District 60-4","4654270",473
"4250","SD","Parkston School District 33-3","4654300",579
"4251","SD","Pierre Indian Learning Center","5900107",167
"4252","SD","Pine Ridge School","5900080",741
"4253","SD","Plankinton School District 01-1","4655710",333
"4254","SD","Platte - Geddes School District 11-5","4680438",501
"4255","SD","Porcupine Day School","5900124",154
"4256","SD","Redfield School District 56-4","4660450",625
"4257","SD","Rosholt School District 54-4","4663360",243
"4258","SD","Rutland School District 39-4","4664140",175
"4259","SD","Sanborn Central School District 55-5","4603932",193
"4260","SD","Scotland School District 04-3","4665180",277
"4261","SD","SD SCH FOR THE BLIND & VISUALLY IMPAIRED","4600029",24
"4262","SD","Selby Area School District 62-5","4601028",181
"4263","SD","Sioux Valley School District 05-5","4666300",671
"4264","SD","Sitting Bull School","5900181",89
"4265","SD","South Central 26-5","4607670",84
"4266","SD","St. Francis Indian School","5900091",536
"4267","SD","Stanley County School District 57-1","4624850",406
"4268","SD","Summit School District 54-6","4670140",188
"4269","SD","Takini School","5900143",160
"4270","SD","Tiospa Zina Tribal School","5900129",528
"4271","SD","Tiospaye Topa School","5900190",157
"4272","SD","Tri-Valley School District 49-6","4644940",961
"4273","SD","Tripp-Delmont School District 33-5","4672450",148
"4274","SD","Viborg-Hurley School District 60-6","4674520",376
"4275","SD","Wall School District 51-5","4675660",283
"4276","SD","Warner School District 06-5","4676020",312
"4277","SD","Waubay School District 18-3","4676680",185
"4278","SD","Waverly School District 14-5","4676740",278
"4279","SD","Webster Area 18-5","4676990",556
"4280","SD","Wessington Springs School District 36-2","4677460",340
"4281","SD","White Lake School District 01-3","4678510",136
"4282","SD","Willow Lake School District 12-3","4679350",289
"4283","SD","Wilmot School District 54-7","4600003",241
"4284","SD","Wolsey Wessington School District 02-6","4680100",384
"4285","SD","Woonsocket School District 55-4","4680190",269
"4286","TN","Achievement School District","4700147",11169
"4287","TN","Bells","4700210",422
"4288","TN","Davidson County","4703180",85588
"4289","TN","Tennessee School for the Deaf","4700146",145
"4290","TN","Tennessee State Board of Education","4700155",841
"4291","TN","West Tennessee School for the Deaf","4700143",42
"4292","TX","BIG SANDY ISD","4810140",672
"4293","TX","CENTERVILLE ISD","4813410",665
"4294","TX","CHAPEL HILL ISD","4813650",3528
"4295","TX","DAWSON ISD","4816380",563
"4296","TX","ECTOR COUNTY ISD","4818000",33822
"4297","TX","EDGEWOOD ISD","4818120",978
"4298","TX","HIGHLAND PARK ISD","4823250",6864
"4299","TX","HUBBARD ISD","4823730",410
"4300","TX","MIDWAY ISD","4830640",8375
"4301","TX","NORTHSIDE ISD","4833120",107817
"4302","TX","SANDS CISD","4839120",266
"4303","TX","TEXAS JUVENILE JUSTICE DEPARTMENT","4801432",772
"4304","TX","TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED","4800252",127
"4305","TX","TEXAS SCH FOR THE DEAF","4800253",559
"4306","TX","UNIVERSITY OF TEXAS AT AUSTIN H S","4801473",247
"4307","TX","VALLEY VIEW ISD","4843800",4364
"4308","TX","WYLIE ISD","4846530",17230
"4309","UT","Aneth Community School","5900094",118
"4310","UT","Daggett District","4900180",219
"4311","UT","Utah Schools for Deaf & Blind","4900069",239
"4312","VA","ACCOMACK CO PBLC SCHS","5100060",5161
"4313","VA","ALBEMARLE CO PBLC SCHS","5100090",14404
"4314","VA","ALLEGHANY CO PBLC SCHS","5100152",2024
"4315","VA","AMELIA CO PBLC SCHS","5100180",1729
"4316","VA","AMHERST CO PBLC SCHS","5100210",4115
"4317","VA","APPOMATTOX CO PBLC SCHS","5100240",2279
"4318","VA","ARLINGTON CO PBLC SCHS","5100270",28151
"4319","VA","AUGUSTA CO PBLC SCHS","5100300",10339
"4320","VA","BATH CO PBLC SCHS","5100330",529
"4321","VA","BEDFORD CO PBLC SCHS","5100360",9555
"4322","VA","BLAND CO PBLC SCHS","5100390",693
"4323","VA","BOTETOURT CO PBLC SCHS","5100420",4672
"4324","VA","BRUNSWICK CO PBLC SCHS","5100480",1538
"4325","VA","BUCHANAN CO PBLC SCHS","5100510",2676
"4326","VA","BUCKINGHAM CO PBLC SCHS","5100540",2113
"4327","VA","BUENA VISTA CITY PBLC SCHS","5100560",895
"4328","VA","CAMPBELL CO PBLC SCHS","5100600",7921
"4329","VA","CAROLINE CO PBLC SCHS","5100660",4253
"4330","VA","CARROLL CO PBLC SCHS","5100690",3713
"4331","VA","CHARLES CITY CO PBLC SCHS","5100720",620
"4332","VA","CHARLOTTE CO PBLC SCHS","5100750",1763
"4333","VA","CHARLOTTESVILLE CTY PBLC SCHS","5100780",4542
"4334","VA","CHESAPEAKE CITY PBLC SCHS","5100810",41597
